Date ,Site,Depth,sample_depth,epi,rho_deph,delta_rho,rho,rho_a,rho_b,rho_c,Time,Chl-a,pH,Temp,St.C,Conductivity,DO,Saturation,Secchi,Light,change_in_PAR,Light at surface,elevation,visit,watershed,sample_num,SA_m2,max_depth,fish,Elevation,NDVI
8/2/16,GL4,3,NA,NA,NA,NA,999.5836098,300.4214,40515665.31,56.15553969,9:28,3.89,8.06,11.48,6,8,5.44,50.4,2.25,145,0.195945946,NA,3550,three,GLV,3,45191.79,13,0,3550,0.275342678
8/2/16,GL4,4,NA,NA,NA,NA,999.6058555,300.2114,40408790.18,53.05228569,9:30,NA,7.69,11.27,6,8,5.34,48.8,2.25,105,0.141891892,NA,3550,three,GLV,3,45191.79,13,0,3550,0.275342678
8/2/16,GL4,5,NA,NA,NA,NA,999.6172804,300.1014,40352807.96,51.46197169,9:32,NA,7.3,11.16,6,8,5.21,47.6,2.25,77,0.104054054,NA,3550,three,GLV,3,45191.79,13,0,3550,0.275342678
8/2/16,GL4,6,NA,NA,NA,NA,999.623446,300.0414,40322272.21,50.60472769,9:34,NA,7,11.1,6,8,5.08,46.2,2.25,55,0.074324324,NA,3550,three,GLV,3,45191.79,13,0,3550,0.275342678
8/2/16,GL4,7,NA,NA,NA,NA,999.6376501,299.9014,40251022.12,48.63249169,9:36,NA,6.14,10.96,6,8,5.01,45.4,2.25,27,0.036486486,NA,3550,three,GLV,3,45191.79,13,0,3550,0.275342678
8/2/16,GL4,8,NA,NA,NA,NA,999.6506107,299.7714,40184861.33,46.83622969,9:38,NA,5.47,10.83,6,8,5.04,45.5,2.25,19,0.025675676,NA,3550,three,GLV,3,45191.79,13,0,3550,0.275342678
8/2/16,GL4,9,hypo,0,NA,NA,999.6662581,299.6114,40103432.66,44.67184569,9:40,6.58,5.34,10.67,6,8,5.03,45.2,2.25,15,0.02027027,NA,3550,three,GLV,3,45191.79,13,0,3550,0.275342678
8/2/16,GL4,10,NA,NA,NA,NA,999.7555335,298.6214,39599592.75,32.41821969,9:43,NA,4.62,9.68,6,8,4.97,43.8,2.25,10,0.013513514,NA,3550,three,GLV,3,45191.79,13,0,3550,0.275342678
8/2/16,GL4,11,NA,NA,NA,NA,999.9346696,295.8314,38179680.28,8.43147369,9:47,NA,4.06,6.89,6,9,4.26,34.8,2.25,NA,NA,NA,3550,three,GLV,3,45191.79,13,0,3550,0.275342678
8/2/16,GL4,12,NA,NA,NA,NA,999.942415,295.6514,38088073.02,7.41854169,9:49,NA,NA,6.71,6,9,3.94,32.2,2.25,NA,NA,NA,3550,three,GLV,3,45191.79,13,0,3550,0.275342678
8/2/16,GL4,13,NA,NA,bottom,NA,999.9452986,295.5814,38052447.98,7.04212369,9:57,NA,4.1,6.64,6,9,3.6,29.6,2.25,NA,NA,NA,3550,three,GLV,3,45191.79,13,0,3550,0.275342678
8/9/16,GL4,0,sur,1,sur,0.298224445,999.6416615,299.8614,40230664.96,48.07619569,9:24,1.54,6.73,10.92,6,8,5.46,49.5,3.5,1225,1,0.904489796,3550,four,GLV,4,45191.79,13,0,3550,0.275342678
8/9/16,GL4,1,NA,NA,NA,NA,999.6416615,299.8614,40230664.96,48.07619569,9:26,NA,6.22,10.92,6,8,5.43,49.3,3.5,1108,0.904489796,NA,3550,four,GLV,4,45191.79,13,0,3550,0.275342678
8/9/16,GL4,2,NA,NA,NA,NA,999.6446563,299.8314,40215397.08,47.66107369,9:28,NA,5.66,10.89,6,8,5.37,48.8,3.5,718,0.586122449,NA,3550,four,GLV,4,45191.79,13,0,3550,0.275342678
8/9/16,GL4,3,NA,NA,NA,NA,999.6584764,299.6914,40144146.99,45.74763769,9:30,0.37,5.75,10.75,6,8,5.37,48.4,3.5,445,0.363265306,NA,3550,four,GLV,4,45191.79,13,0,3550,0.275342678
8/9/16,GL4,4,NA,NA,NA,NA,999.6623778,299.6514,40123789.82,45.20814169,9:33,NA,5.46,10.71,6,8,5.44,49,3.5,291,0.23755102,NA,3550,four,GLV,4,45191.79,13,0,3550,0.275342678
8/9/16,GL4,5,NA,NA,NA,NA,999.6614044,299.6614,40128879.12,45.34271569,9:36,NA,5.56,10.72,6,8,5.39,48.6,3.5,165,0.134693878,NA,3550,four,GLV,4,45191.79,13,0,3550,0.275342678
8/9/16,GL4,6,NA,NA,NA,NA,999.6691546,299.5814,40088164.78,44.27172369,9:39,NA,5.52,10.64,6,9,5.4,48.6,3.5,105,0.085714286,NA,3550,four,GLV,4,45191.79,13,0,3550,0.275342678
8/9/16,GL4,7,NA,NA,NA,NA,999.6739557,299.5314,40062718.32,43.60885369,9:42,NA,5.4,10.59,6,9,5.32,47.8,3.5,86,0.070204082,NA,3550,four,GLV,4,45191.79,13,0,3550,0.275342678
8/9/16,GL4,8,NA,NA,NA,NA,999.683459,299.4314,40011825.4,42.29811369,9:45,NA,5.82,10.49,6,9,5.29,47.3,3.5,62,0.050612245,NA,3550,four,GLV,4,45191.79,13,0,3550,0.275342678
8/9/16,GL4,9,hypo,0,NA,NA,999.7048144,299.2014,39894771.68,39.35931169,9:54,1.45,5.9,10.26,6,9,5.28,47.1,3.5,39,0.031836735,NA,3550,four,GLV,4,45191.79,13,0,3550,0.275342678
8/9/16,GL4,10,NA,NA,NA,NA,999.7479594,298.7114,39645396.38,33.45118569,9:56,NA,5.8,9.77,6,9,5.43,45.2,3.5,27,0.022040816,NA,3550,four,GLV,4,45191.79,13,0,3550,0.275342678
8/9/16,GL4,11,NA,NA,NA,NA,999.8771359,296.9314,38739502.4,16.02961369,9:59,NA,5.4,7.99,6,9,4.26,36,3.5,NA,NA,NA,3550,four,GLV,4,45191.79,13,0,3550,0.275342678
8/9/16,GL4,12,NA,NA,NA,NA,999.9216806,296.1114,38322180.46,10.13594569,10:08,NA,5.33,7.17,6,9,3.61,29.8,3.5,NA,NA,NA,3550,four,GLV,4,45191.79,13,0,3550,0.275342678
8/9/16,GL4,13,NA,NA,bottom,NA,999.939886,295.7114,38118608.78,7.74898569,10:17,NA,5.3,6.77,6,10,3.05,25,3.5,NA,NA,NA,3550,four,GLV,4,45191.79,13,0,3550,0.275342678
8/16/16,GL4,0,sur,1,sur,0.282360115,999.6110681,300.1614,40383343.72,52.32641569,9:10,0.89,6.96,11.22,6,8,6.14,56,4.5,1044,1,0.708812261,3550,five,GLV,5,45191.79,13,0,3550,0.275342678
8/16/16,GL4,1,NA,NA,NA,NA,999.6315939,299.9614,40281557.88,49.47293569,9:15,NA,6.89,11.02,7,9,6.08,55,4.5,740,0.708812261,NA,3550,five,GLV,5,45191.79,13,0,3550,0.275342678
8/16/16,GL4,2,NA,NA,NA,NA,999.636644,299.9114,40256111.42,48.77206569,9:17,NA,6.79,10.97,7,9,6.04,54.8,4.5,611,0.585249042,NA,3550,five,GLV,5,45191.79,13,0,3550,0.275342678
8/16/16,GL4,3,NA,NA,NA,NA,999.6396584,299.8814,40240843.54,48.35394369,9:19,1.49,6.71,10.94,6,9,6.09,55.1,4.5,489,0.468390805,NA,3550,five,GLV,5,45191.79,13,0,3550,0.275342678
8/16/16,GL4,4,NA,NA,NA,NA,999.6396584,299.8814,40240843.54,48.35394369,9:21,NA,6.58,10.94,6,9,6.05,54.9,4.5,320,0.30651341,NA,3550,five,GLV,5,45191.79,13,0,3550,0.275342678
8/16/16,GL4,5,NA,NA,NA,NA,999.645652,299.8214,40210307.79,47.52309969,9:23,NA,6.48,10.88,7,9,6.06,54.8,4.5,207,0.198275862,NA,3550,five,GLV,5,45191.79,13,0,3550,0.275342678
8/16/16,GL4,6,NA,NA,NA,NA,999.6623778,299.6514,40123789.82,45.20814169,9:25,NA,6.37,10.71,6,9,6.04,54.5,4.5,169,0.161877395,NA,3550,five,GLV,5,45191.79,13,0,3550,0.275342678
8/16/16,GL4,7,NA,NA,NA,NA,999.6768205,299.5014,40047450.44,43.21353169,9:27,NA,6.28,10.56,7,9,6.04,54.2,4.5,130,0.124521073,NA,3550,five,GLV,5,45191.79,13,0,3550,0.275342678
8/16/16,GL4,8,NA,NA,NA,NA,999.697466,299.2814,39935486.02,40.36950369,9:30,NA,6.13,10.34,6,9,5.98,53.7,4.5,92,0.088122605,NA,3550,five,GLV,5,45191.79,13,0,3550,0.275342678
8/16/16,GL4,9,hypo,0,NA,NA,999.7147795,299.0914,39838789.47,37.99119769,9:32,6.82,5.98,10.15,6,9,5.91,52.7,4.5,62,0.059386973,NA,3550,five,GLV,5,45191.79,13,0,3550,0.275342678
8/16/16,GL4,10,NA,NA,NA,NA,999.7394157,298.8114,39696289.3,34.61792569,9:34,NA,5.95,9.87,6,9,5.89,52.1,4.5,39,0.037356322,NA,3550,five,GLV,5,45191.79,13,0,3550,0.275342678
8/16/16,GL4,11,NA,NA,NA,NA,999.803218,298.0214,39294235.23,25.94577969,9:36,NA,5.8,9.08,6,9,5.49,47.5,4.5,NA,NA,NA,3550,five,GLV,5,45191.79,13,0,3550,0.275342678
8/16/16,GL4,12,NA,NA,NA,NA,999.888313,296.7414,38642805.85,14.54430769,9:39,NA,5.16,7.8,6,9,3.59,30,4.5,NA,NA,NA,3550,five,GLV,5,45191.79,13,0,3550,0.275342678
8/16/16,GL4,13,NA,0,bottom,NA,999.8934282,296.6514,38597002.22,13.86594169,9:41,NA,4.6,7.71,7,10,3.21,27.3,4.5,NA,NA,NA,3550,five,GLV,5,45191.79,13,0,3550,0.275342678
8/23/16,GL4,0,sur,1,sur,0.013389458,999.7479594,298.7114,39645396.38,33.45118569,8:48,5.61,7.21,9.77,9,6,6.75,59.5,3.75,370,1,0.654054054,3550,six,GLV,6,45191.79,13,0,3550,0.275342678
8/23/16,GL4,1,NA,NA,NA,NA,999.7479594,298.7114,39645396.38,33.45118569,8:50,NA,7.06,9.77,8,6,6.76,59.7,3.75,242,0.654054054,NA,3550,six,GLV,6,45191.79,13,0,3550,0.275342678
8/23/16,GL4,2,NA,NA,NA,NA,999.7471111,298.7214,39650485.67,33.56695969,8:53,NA,6.4,9.78,10,7,6.66,58.7,3.75,183,0.494594595,NA,3550,six,GLV,6,45191.79,13,0,3550,0.275342678
8/23/16,GL4,3,NA,NA,NA,NA,999.7488063,298.7014,39640307.08,33.33561169,8:55,4.94,6.3,9.76,9,6,6.71,59.1,3.75,133,0.359459459,NA,3550,six,GLV,6,45191.79,13,0,3550,0.275342678
8/23/16,GL4,4,NA,NA,NA,NA,999.7479594,298.7114,39645396.38,33.45118569,9:04,NA,5.72,9.77,9,6,6.64,58.6,3.75,87,0.235135135,NA,3550,six,GLV,6,45191.79,13,0,3550,0.275342678
8/23/16,GL4,5,NA,NA,NA,NA,999.7530209,298.6514,39614860.62,32.76074169,9:08,NA,5.7,9.71,10,7,6.6,58.1,3.75,68,0.183783784,NA,3550,six,GLV,6,45191.79,13,0,3550,0.275342678
8/23/16,GL4,6,NA,NA,NA,NA,999.7530209,298.6514,39614860.62,32.76074169,9:13,NA,5.73,9.71,10,7,6.62,58.2,3.75,35,0.094594595,NA,3550,six,GLV,6,45191.79,13,0,3550,0.275342678
8/23/16,GL4,7,NA,NA,NA,NA,999.7555335,298.6214,39599592.75,32.41821969,9:15,NA,5.68,9.68,9,7,6.62,58.2,3.75,26,0.07027027,NA,3550,six,GLV,6,45191.79,13,0,3550,0.275342678
8/23/16,GL4,8,NA,NA,NA,NA,999.7521807,298.6614,39619949.92,32.87531569,9:18,NA,5.88,9.72,9,7,6.64,58.3,3.75,19,0.051351351,NA,3550,six,GLV,6,45191.79,13,0,3550,0.275342678
8/23/16,GL4,9,hypo,0,NA,NA,999.7521807,298.6614,39619949.92,32.87531569,9:21,2.12,5.56,9.72,9,7,6.64,58.5,3.75,14,0.037837838,NA,3550,six,GLV,6,45191.79,13,0,3550,0.275342678
8/23/16,GL4,10,NA,NA,NA,NA,999.7588647,298.5814,39579235.58,31.96432369,9:23,NA,5.52,9.64,9,7,6.62,58.2,3.75,8,0.021621622,NA,3550,six,GLV,6,45191.79,13,0,3550,0.275342678
8/23/16,GL4,11,NA,NA,NA,NA,999.7572018,298.6014,39589414.16,32.19087169,9:25,NA,5.49,9.66,9,7,6.61,58.1,3.75,NA,NA,NA,3550,six,GLV,6,45191.79,13,0,3550,0.275342678
8/23/16,GL4,12,NA,NA,NA,NA,999.7605221,298.5614,39569057,31.73857569,9:28,NA,5.5,9.62,9,7,6.63,58.2,3.75,NA,NA,NA,3550,six,GLV,6,45191.79,13,0,3550,0.275342678
8/23/16,GL4,13,NA,NA,bottom,NA,999.7613488,298.5514,39563967.7,31.62600169,9:30,NA,5.48,9.61,9,7,6.64,58.3,3.75,NA,NA,NA,3550,six,GLV,6,45191.79,13,0,3550,0.275342678
